date,serial_number,model,capacity_bytes,failure,smart_5_raw,smart_9_raw,smart_187_raw,smart_188_raw,smart_194_raw,smart_197_raw,smart_198_raw
2025-10-08,SIM002558,WUH721816ALE6L,16000900661248,0,1,19535,0,0,34,0,0
2025-10-09,SIM002558,WUH721816ALE6L,16000900661248,0,0,19559,0,0,27,0,0
2025-10-10,SIM002558,WUH721816ALE6L,16000900661248,0,2,19583,0,0,35,0,0
2025-10-11,SIM002558,WUH721816ALE6L,16000900661248,0,0,19607,0,0,35,1,0
2025-10-12,SIM002558,WUH721816ALE6L,16000900661248,0,2,19631,0,0,34,0,0
2025-10-13,SIM002558,WUH721816ALE6L,16000900661248,0,0,19655,0,0,35,0,0
2025-10-14,SIM002558,WUH721816ALE6L,16000900661248,0,0,19679,0,0,37,0,0
2025-10-15,SIM002558,WUH721816ALE6L,16000900661248,0,4,19703,0,0,23,0,0
2025-10-16,SIM002558,WUH721816ALE6L,16000900661248,0,2,19727,0,0,30,1,0
2025-10-17,SIM002558,WUH721816ALE6L,16000900661248,0,3,19751,0,0,30,0,0
2025-10-18,SIM002558,WUH721816ALE6L,16000900661248,0,3,19775,0,0,31,0,0
2025-10-19,SIM002558,WUH721816ALE6L,16000900661248,0,0,19799,0,0,28,1,0
2025-10-20,SIM002558,WUH721816ALE6L,16000900661248,0,0,19823,0,0,30,0,0
2025-10-01,SIM002559,WUH721816ALE6L,16000900661248,0,0,7417,0,0,35,0,0
2025-10-02,SIM002559,WUH721816ALE6L,16000900661248,0,3,7441,0,0,36,0,0
2025-10-03,SIM002559,WUH721816ALE6L,16000900661248,0,0,7465,0,0,37,0,0
2025-10-04,SIM002559,WUH721816ALE6L,16000900661248,0,0,7489,0,0,31,1,0
2025-10-05,SIM002559,WUH721816ALE6L,16000900661248,0,0,7513,0,0,26,0,0
2025-10-06,SIM002559,WUH721816ALE6L,16000900661248,0,0,7537,0,0,29,0,0
2025-10-07,SIM002559,WUH721816ALE6L,16000900661248,0,0,7561,0,0,34,0,0
2025-10-08,SIM002559,WUH721816ALE6L,16000900661248,0,2,7585,0,0,29,0,0
2025-10-09,SIM002559,WUH721816ALE6L,16000900661248,0,2,7609,0,0,36,0,0
2025-10-10,SIM002559,WUH721816ALE6L,16000900661248,0,0,7633,0,0,28,0,0
2025-10-11,SIM002559,WUH721816ALE6L,16000900661248,0,0,7657,0,0,27,1,0
2025-10-12,SIM002559,WUH721816ALE6L,16000900661248,0,1,7681,0,0,32,1,0
2025-10-13,SIM002559,WUH721816ALE6L,16000900661248,0,0,7705,0,0,25,0,0
2025-10-14,SIM002559,WUH721816ALE6L,16000900661248,0,3,7729,0,0,32,0,0
2025-10-15,SIM002559,WUH721816ALE6L,16000900661248,0,0,7753,0,0,37,0,0
2025-10-16,SIM002559,WUH721816ALE6L,16000900661248,0,2,7777,0,0,28,0,0
2025-10-17,SIM002559,WUH721816ALE6L,16000900661248,0,0,7801,0,0,28,0,0
2025-10-18,SIM002559,WUH721816ALE6L,16000900661248,0,0,7825,0,0,32,0,0
2025-10-19,SIM002559,WUH721816ALE6L,16000900661248,0,1,7849,0,0,29,0,0
2025-10-20,SIM002559,WUH721816ALE6L,16000900661248,0,0,7873,0,0,29,2,0
2025-10-01,SIM002560,WUH721816ALE6L,16000900661248,0,2,21065,0,0,30,0,0
2025-10-02,SIM002560,WUH721816ALE6L,16000900661248,0,0,21089,0,0,28,0,0
2025-10-03,SIM002560,WUH721816ALE6L,16000900661248,0,1,21113,0,0,29,0,0
2025-10-04,SIM002560,WUH721816ALE6L,16000900661248,0,1,21137,0,0,31,1,0
2025-10-05,SIM002560,WUH721816ALE6L,16000900661248,0,2,21161,0,0,32,0,0
2025-10-06,SIM002560,WUH721816ALE6L,16000900661248,0,5,21185,0,0,32,0,0
2025-10-07,SIM002560,WUH721816ALE6L,16000900661248,0,0,21209,0,0,32,0,0
2025-10-08,SIM002560,WUH721816ALE6L,16000900661248,0,0,21233,0,0,34,0,0
2025-10-09,SIM002560,WUH721816ALE6L,16000900661248,0,0,21257,0,0,30,0,0
2025-10-10,SIM002560,WUH721816ALE6L,16000900661248,0,0,21281,0,0,31,0,0
2025-10-11,SIM002560,WUH721816ALE6L,16000900661248,0,7,21305,0,0,28,0,0
2025-10-12,SIM002560,WUH721816ALE6L,16000900661248,0,0,21329,0,0,31,0,0
2025-10-13,SIM002560,WUH721816ALE6L,16000900661248,0,0,21353,0,0,36,0,0
2025-10-14,SIM002560,WUH721816ALE6L,16000900661248,0,0,21377,0,0,36,1,0
2025-10-15,SIM002560,WUH721816ALE6L,16000900661248,0,0,21401,0,0,34,0,0
2025-10-16,SIM002560,WUH721816ALE6L,16000900661248,0,0,21425,0,0,31,0,0
2025-10-17,SIM002560,WUH721816ALE6L,16000900661248,0,1,21449,0,0,35,0,0
2025-10-18,SIM002560,WUH721816ALE6L,16000900661248,0,0,21473,0,0,36,0,0
2025-10-19,SIM002560,WUH721816ALE6L,16000900661248,0,0,21497,0,0,29,0,0
2025-10-20,SIM002560,WUH721816ALE6L,16000900661248,0,6,21521,0,2,27,3,0
2025-10-01,SIM002561,WUH721816ALE6L,16000900661248,0,0,882,0,0,34,0,0
2025-10-02,SIM002561,WUH721816ALE6L,16000900661248,0,0,906,0,0,29,0,0
2025-10-03,SIM002561,WUH721816ALE6L,16000900661248,0,0,930,0,0,29,0,0
2025-10-04,SIM002561,WUH721816ALE6L,16000900661248,0,0,954,0,0,28,0,0
2025-10-05,SIM002561,WUH721816ALE6L,16000900661248,0,0,978,0,0,32,0,0
2025-10-06,SIM002561,WUH721816ALE6L,16000900661248,0,0,1002,0,0,31,0,0
2025-10-07,SIM002561,WUH721816ALE6L,16000900661248,0,2,1026,0,0,38,0,0
2025-10-08,SIM002561,WUH721816ALE6L,16000900661248,0,0,1050,0,0,28,0,0
2025-10-09,SIM002561,WUH721816ALE6L,16000900661248,0,3,1074,0,0,32,2,0
2025-10-10,SIM002561,WUH721816ALE6L,16000900661248,0,2,1098,0,0,29,0,0
2025-10-11,SIM002561,WUH721816ALE6L,16000900661248,0,0,1122,0,0,33,1,0
2025-10-12,SIM002561,WUH721816ALE6L,16000900661248,0,0,1146,0,0,33,2,0
2025-10-13,SIM002561,WUH721816ALE6L,16000900661248,0,4,1170,0,0,34,1,0
2025-10-14,SIM002561,WUH721816ALE6L,16000900661248,0,1,1194,0,0,30,0,0
2025-10-15,SIM002561,WUH721816ALE6L,16000900661248,0,0,1218,0,0,32,2,0
2025-10-16,SIM002561,WUH721816ALE6L,16000900661248,0,0,1242,0,0,32,1,0
2025-10-17,SIM002561,WUH721816ALE6L,16000900661248,0,0,1266,0,0,27,0,0
2025-10-18,SIM002561,WUH721816ALE6L,16000900661248,0,1,1290,0,0,26,0,0
2025-10-19,SIM002561,WUH721816ALE6L,16000900661248,0,2,1314,0,0,32,0,0
2025-10-20,SIM002561,WUH721816ALE6L,16000900661248,0,0,1338,0,0,30,2,0
2025-10-01,SIM002562,HUH721212ALE600,12000138625024,0,0,44898,0,0,32,0,0
2025-10-02,SIM002562,HUH721212ALE600,12000138625024,0,4,44922,0,0,36,0,0
2025-10-03,SIM002562,HUH721212ALE600,12000138625024,0,0,44946,0,0,36,1,0
2025-10-04,SIM002562,HUH721212ALE600,12000138625024,0,0,44970,0,0,32,1,0
2025-10-05,SIM002562,HUH721212ALE600,12000138625024,0,0,44994,0,0,26,0,0
2025-10-06,SIM002562,HUH721212ALE600,12000138625024,0,0,45018,0,0,32,2,0
2025-10-07,SIM002562,HUH721212ALE600,12000138625024,0,0,45042,0,0,28,0,0
2025-10-08,SIM002562,HUH721212ALE600,12000138625024,0,0,45066,0,0,33,0,0
2025-10-09,SIM002562,HUH721212ALE600,12000138625024,0,0,45090,0,0,34,0,0
2025-10-10,SIM002562,HUH721212ALE600,12000138625024,0,1,45114,0,0,32,0,0
2025-10-11,SIM002562,HUH721212ALE600,12000138625024,0,3,45138,0,0,29,0,0
2025-10-12,SIM002562,HUH721212ALE600,12000138625024,0,0,45162,0,0,31,0,0
2025-10-13,SIM002562,HUH721212ALE600,12000138625024,0,0,45186,0,0,27,0,0
2025-10-14,SIM002562,HUH721212ALE600,12000138625024,0,0,45210,0,0,37,0,0
2025-10-15,SIM002562,HUH721212ALE600,12000138625024,0,4,45234,0,0,28,0,0
2025-10-16,SIM002562,HUH721212ALE600,12000138625024,0,1,45258,0,0,37,0,0
2025-10-17,SIM002562,HUH721212ALE600,12000138625024,0,0,45282,0,0,27,0,0
2025-10-18,SIM002562,HUH721212ALE600,12000138625024,0,0,45306,0,0,33,0,0
2025-10-19,SIM002562,HUH721212ALE600,12000138625024,0,5,45330,0,0,26,1,0
2025-10-20,SIM002562,HUH721212ALE600,12000138625024,0,1,45354,0,0,35,0,0
2025-10-01,SIM002563,ST16000NM001G,16000900661248,0,0,5530,0,0,31,0,0
2025-10-02,SIM002563,ST16000NM001G,16000900661248,0,1,5554,0,0,30,0,0
2025-10-03,SIM002563,ST16000NM001G,16000900661248,0,2,5578,0,0,27,0,0
2025-10-04,SIM002563,ST16000NM001G,16000900661248,0,0,5602,0,0,32,0,0
2025-10-05,SIM002563,ST16000NM001G,16000900661248,0,0,5626,0,0,33,1,0
2025-10-06,SIM002563,ST16000NM001G,16000900661248,0,0,5650,0,0,30,0,0
2025-10-07,SIM002563,ST16000NM001G,16000900661248,0,0,5674,0,0,36,0,0
2025-10-08,SIM002563,ST16000NM001G,16000900661248,0,0,5698,0,0,32,0,0
2025-10-09,SIM002563,ST16000NM001G,16000900661248,0,0,5722,0,0,33,1,0
2025-10-10,SIM002563,ST16000NM001G,16000900661248,0,1,5746,0,0,35,0,0
2025-10-11,SIM002563,ST16000NM001G,16000900661248,0,3,5770,0,0,36,0,0
2025-10-12,SIM002563,ST16000NM001G,16000900661248,0,0,5794,0,0,33,0,0
2025-10-13,SIM002563,ST16000NM001G,16000900661248,0,7,5818,0,0,30,0,0
2025-10-14,SIM002563,ST16000NM001G,16000900661248,0,0,5842,0,0,30,1,0
2025-10-15,SIM002563,ST16000NM001G,16000900661248,0,1,5866,0,0,36,0,0
2025-10-16,SIM002563,ST16000NM001G,16000900661248,0,2,5890,0,0,38,0,0
2025-10-17,SIM002563,ST16000NM001G,16000900661248,0,0,5914,0,0,37,2,0
2025-10-18,SIM002563,ST16000NM001G,16000900661248,0,2,5938,0,0,36,0,0
2025-10-19,SIM002563,ST16000NM001G,16000900661248,0,0,5962,0,0,41,0,0
2025-10-20,SIM002563,ST16000NM001G,16000900661248,0,0,5986,0,0,32,0,0
2025-10-01,SIM002564,WUH721816ALE6L,16000900661248,0,0,40256,0,0,29,2,0
2025-10-02,SIM002564,WUH721816ALE6L,16000900661248,0,1,40280,0,0,34,0,0
2025-10-03,SIM002564,WUH721816ALE6L,16000900661248,0,1,40304,0,0,33,0,0
2025-10-04,SIM002564,WUH721816ALE6L,16000900661248,0,0,40328,0,0,25,0,0
2025-10-05,SIM002564,WUH721816ALE6L,16000900661248,0,0,40352,0,0,30,0,0
2025-10-06,SIM002564,WUH721816ALE6L,16000900661248,0,0,40376,0,0,31,0,0
2025-10-07,SIM002564,WUH721816ALE6L,16000900661248,0,0,40400,0,0,27,1,0
2025-10-08,SIM002564,WUH721816ALE6L,16000900661248,0,0,40424,0,0,33,0,0
2025-10-09,SIM002564,WUH721816ALE6L,16000900661248,0,0,40448,0,0,27,0,0
2025-10-10,SIM002564,WUH721816ALE6L,16000900661248,0,0,40472,0,0,33,0,0
2025-10-11,SIM002564,WUH721816ALE6L,16000900661248,0,0,40496,0,0,27,0,0
2025-10-12,SIM002564,WUH721816ALE6L,16000900661248,0,2,40520,0,0,36,0,0
2025-10-13,SIM002564,WUH721816ALE6L,16000900661248,0,3,40544,0,0,33,0,0
2025-10-14,SIM002564,WUH721816ALE6L,16000900661248,0,1,40568,0,0,31,0,0
2025-10-15,SIM002564,WUH721816ALE6L,16000900661248,0,1,40592,0,0,30,0,0
2025-10-16,SIM002564,WUH721816ALE6L,16000900661248,0,2,40616,0,0,31,0,0
2025-10-17,SIM002564,WUH721816ALE6L,16000900661248,0,1,40640,0,0,31,0,0
2025-10-18,SIM002564,WUH721816ALE6L,16000900661248,0,3,40664,0,0,31,3,0
2025-10-19,SIM002564,WUH721816ALE6L,16000900661248,0,2,40688,0,0,32,0,0
2025-10-20,SIM002564,WUH721816ALE6L,16000900661248,0,0,40712,0,0,35,0,0
2025-10-01,SIM002565,HUH721212ALE600,12000138625024,0,0,15390,0,0,30,1,0
2025-10-02,SIM002565,HUH721212ALE600,12000138625024,0,0,15414,0,0,31,1,0
2025-10-03,SIM002565,HUH721212ALE600,12000138625024,0,0,15438,0,0,29,0,0
2025-10-04,SIM002565,HUH721212ALE600,12000138625024,0,0,15462,0,0,36,1,0
2025-10-05,SIM002565,HUH721212ALE600,12000138625024,0,3,15486,0,0,33,0,0
2025-10-06,SIM002565,HUH721212ALE600,12000138625024,0,4,15510,0,0,29,1,0
2025-10-07,SIM002565,HUH721212ALE600,12000138625024,0,1,15534,0,0,34,0,0
2025-10-08,SIM002565,HUH721212ALE600,12000138625024,0,2,15558,0,0,30,0,0
2025-10-09,SIM002565,HUH721212ALE600,12000138625024,0,0,15582,0,0,29,1,0
2025-10-10,SIM002565,HUH721212ALE600,12000138625024,0,1,15606,0,0,33,2,0
2025-10-11,SIM002565,HUH721212ALE600,12000138625024,0,0,15630,0,0,25,1,0
2025-10-12,SIM002565,HUH721212ALE600,12000138625024,0,0,15654,0,0,31,0,0
2025-10-13,SIM002565,HUH721212ALE600,12000138625024,0,0,15678,2,1,31,1,0
2025-10-14,SIM002565,HUH721212ALE600,12000138625024,0,0,15702,0,0,32,0,0
2025-10-15,SIM002565,HUH721212ALE600,12000138625024,0,2,15726,0,0,29,0,0
2025-10-16,SIM002565,HUH721212ALE600,12000138625024,0,3,15750,0,0,38,2,0
2025-10-17,SIM002565,HUH721212ALE600,12000138625024,0,0,15774,0,0,29,0,0
2025-10-18,SIM002565,HUH721212ALE600,12000138625024,0,0,15798,0,0,33,0,0
2025-10-19,SIM002565,HUH721212ALE600,12000138625024,0,0,15822,0,0,26,0,0
2025-10-20,SIM002565,HUH721212ALE600,12000138625024,0,3,15846,0,0,32,0,0
2025-10-01,SIM002566,HUH721212ALE600,12000138625024,0,0,44262,0,0,26,0,0
2025-10-02,SIM002566,HUH721212ALE600,12000138625024,0,1,44286,0,0,30,0,0
2025-10-03,SIM002566,HUH721212ALE600,12000138625024,0,0,44310,0,0,36,0,0
2025-10-04,SIM002566,HUH721212ALE600,12000138625024,0,2,44334,0,0,31,3,0
2025-10-05,SIM002566,HUH721212ALE600,12000138625024,0,5,44358,0,0,36,0,0
2025-10-06,SIM002566,HUH721212ALE600,12000138625024,0,0,44382,0,0,32,0,0
2025-10-07,SIM002566,HUH721212ALE600,12000138625024,0,2,44406,0,0,24,0,0
2025-10-08,SIM002566,HUH721212ALE600,12000138625024,0,0,44430,0,0,32,0,0
2025-10-09,SIM002566,HUH721212ALE600,12000138625024,0,2,44454,0,0,29,0,0
2025-10-10,SIM002566,HUH721212ALE600,12000138625024,0,2,44478,0,0,32,0,0
2025-10-11,SIM002566,HUH721212ALE600,12000138625024,0,0,44502,0,0,29,0,0
2025-10-12,SIM002566,HUH721212ALE600,12000138625024,0,0,44526,0,0,34,0,0
2025-10-13,SIM002566,HUH721212ALE600,12000138625024,0,0,44550,0,0,29,0,0
2025-10-14,SIM002566,HUH721212ALE600,12000138625024,0,1,44574,0,0,27,1,0
2025-10-15,SIM002566,HUH721212ALE600,12000138625024,0,1,44598,0,0,34,1,0
2025-10-16,SIM002566,HUH721212ALE600,12000138625024,0,0,44622,0,0,31,0,0
2025-10-17,SIM002566,HUH721212ALE600,12000138625024,0,9,44646,2,1,27,2,0
2025-10-18,SIM002566,HUH721212ALE600,12000138625024,0,0,44670,0,0,28,0,0
2025-10-19,SIM002566,HUH721212ALE600,12000138625024,0,7,44694,0,0,30,1,0
2025-10-20,SIM002566,HUH721212ALE600,12000138625024,0,0,44718,0,0,36,0,0
2025-10-01,SIM002567,ST16000NM001G,16000900661248,0,0,1816,0,0,33,0,0
2025-10-02,SIM002567,ST16000NM001G,16000900661248,0,0,1840,0,0,36,0,0
2025-10-03,SIM002567,ST16000NM001G,16000900661248,0,1,1864,0,0,25,0,0
2025-10-04,SIM002567,ST16000NM001G,16000900661248,0,4,1888,0,0,30,1,0
2025-10-05,SIM002567,ST16000NM001G,16000900661248,0,1,1912,0,0,33,1,0
2025-10-06,SIM002567,ST16000NM001G,16000900661248,0,1,1936,0,0,31,0,0
2025-10-07,SIM002567,ST16000NM001G,16000900661248,0,0,1960,0,0,31,0,0
2025-10-08,SIM002567,ST16000NM001G,16000900661248,0,4,1984,0,0,39,0,0
2025-10-09,SIM002567,ST16000NM001G,16000900661248,0,0,2008,0,0,35,2,0
2025-10-10,SIM002567,ST16000NM001G,16000900661248,0,0,2032,0,0,29,0,0
2025-10-11,SIM002567,ST16000NM001G,16000900661248,0,5,2056,1,0,41,0,1
2025-10-12,SIM002567,ST16000NM001G,16000900661248,0,15,2080,0,5,26,8,1
2025-10-13,SIM002567,ST16000NM001G,16000900661248,0,28,2104,2,3,33,9,0
2025-10-14,SIM002567,ST16000NM001G,16000900661248,0,35,2128,2,2,31,13,2
2025-10-15,SIM002567,ST16000NM001G,16000900661248,0,43,2152,2,7,38,16,2
2025-10-16,SIM002567,ST16000NM001G,16000900661248,0,48,2176,4,8,30,18,2
2025-10-17,SIM002567,ST16000NM001G,16000900661248,0,57,2200,3,6,29,21,0
2025-10-18,SIM002567,ST16000NM001G,16000900661248,0,64,2224,6,12,34,24,5
2025-10-19,SIM002567,ST16000NM001G,16000900661248,0,71,2248,3,15,38,28,3
2025-10-20,SIM002567,ST16000NM001G,16000900661248,1,80,2272,6,10,34,27,6
2025-10-01,SIM002568,WUH721816ALE6L,16000900661248,0,0,2700,0,0,30,0,0
2025-10-02,SIM002568,WUH721816ALE6L,16000900661248,0,0,2724,0,0,35,0,0
2025-10-03,SIM002568,WUH721816ALE6L,16000900661248,0,0,2748,0,0,34,0,0
2025-10-04,SIM002568,WUH721816ALE6L,16000900661248,0,0,2772,0,0,25,0,0
2025-10-05,SIM002568,WUH721816ALE6L,16000900661248,0,1,2796,0,0,23,1,0
2025-10-06,SIM002568,WUH721816ALE6L,16000900661248,0,0,2820,0,0,32,0,0
2025-10-07,SIM002568,WUH721816ALE6L,16000900661248,0,0,2844,0,0,33,0,0
2025-10-08,SIM002568,WUH721816ALE6L,16000900661248,0,2,2868,0,0,27,0,0
2025-10-09,SIM002568,WUH721816ALE6L,16000900661248,0,0,2892,0,0,34,0,0
2025-10-10,SIM002568,WUH721816ALE6L,16000900661248,0,2,2916,0,0,26,0,0
2025-10-11,SIM002568,WUH721816ALE6L,16000900661248,0,0,2940,0,0,36,0,0
2025-10-12,SIM002568,WUH721816ALE6L,16000900661248,0,0,2964,0,0,26,0,0
2025-10-13,SIM002568,WUH721816ALE6L,16000900661248,0,0,2988,0,0,28,1,0
2025-10-14,SIM002568,WUH721816ALE6L,16000900661248,0,0,3012,0,0,31,0,0
2025-10-15,SIM002568,WUH721816ALE6L,16000900661248,0,0,3036,0,0,32,0,0
2025-10-16,SIM002568,WUH721816ALE6L,16000900661248,0,0,3060,0,0,26,0,0
2025-10-17,SIM002568,WUH721816ALE6L,16000900661248,0,0,3084,0,0,28,1,0
2025-10-18,SIM002568,WUH721816ALE6L,16000900661248,0,2,3108,0,0,33,0,0
2025-10-19,SIM002568,WUH721816ALE6L,16000900661248,0,3,3132,0,0,31,0,0
2025-10-20,SIM002568,WUH721816ALE6L,16000900661248,0,0,3156,0,0,32,0,0
2025-10-01,SIM002569,ST16000NM001G,16000900661248,0,0,38214,0,0,34,0,0
2025-10-02,SIM002569,ST16000NM001G,16000900661248,0,0,38238,0,0,32,0,0
2025-10-03,SIM002569,ST16000NM001G,16000900661248,0,0,38262,0,0,33,2,0
2025-10-04,SIM002569,ST16000NM001G,16000900661248,0,0,38286,0,0,33,0,0
2025-10-05,SIM002569,ST16000NM001G,16000900661248,0,0,38310,0,0,33,0,0
2025-10-06,SIM002569,ST16000NM001G,16000900661248,0,0,38334,0,0,37,0,0
2025-10-07,SIM002569,ST16000NM001G,16000900661248,0,3,38358,0,0,29,0,0
2025-10-08,SIM002569,ST16000NM001G,16000900661248,0,0,38382,0,0,31,0,0
2025-10-09,SIM002569,ST16000NM001G,16000900661248,0,4,38406,0,0,30,2,0
2025-10-10,SIM002569,ST16000NM001G,16000900661248,0,0,38430,0,0,33,0,0
2025-10-11,SIM002569,ST16000NM001G,16000900661248,0,3,38454,0,0,33,1,0
2025-10-12,SIM002569,ST16000NM001G,16000900661248,0,0,38478,0,0,40,0,0
2025-10-13,SIM002569,ST16000NM001G,16000900661248,0,0,38502,0,0,29,0,0
2025-10-14,SIM002569,ST16000NM001G,16000900661248,0,0,38526,0,0,35,0,0
2025-10-15,SIM002569,ST16000NM001G,16000900661248,0,1,38550,0,0,33,0,0
2025-10-16,SIM002569,ST16000NM001G,16000900661248,0,0,38574,0,0,28,0,0
2025-10-17,SIM002569,ST16000NM001G,16000900661248,0,0,38598,0,0,30,0,0
2025-10-18,SIM002569,ST16000NM001G,16000900661248,0,0,38622,0,0,29,0,0
2025-10-19,SIM002569,ST16000NM001G,16000900661248,0,0,38646,0,0,31,0,0
2025-10-20,SIM002569,ST16000NM001G,16000900661248,0,0,38670,0,0,32,0,0
2025-10-01,SIM002570,WUH721816ALE6L,16000900661248,0,0,14987,0,0,27,0,0
2025-10-02,SIM002570,WUH721816ALE6L,16000900661248,0,4,15011,0,0,30,0,0
2025-10-03,SIM002570,WUH721816ALE6L,16000900661248,0,3,15035,0,0,35,0,0
2025-10-04,SIM002570,WUH721816ALE6L,16000900661248,0,0,15059,0,0,28,1,0
2025-10-05,SIM002570,WUH721816ALE6L,16000900661248,0,0,15083,0,0,35,1,0
2025-10-06,SIM002570,WUH721816ALE6L,16000900661248,0,0,15107,0,0,30,0,0
2025-10-07,SIM002570,WUH721816ALE6L,16000900661248,0,3,15131,0,0,33,0,0
2025-10-08,SIM002570,WUH721816ALE6L,16000900661248,0,0,15155,0,0,33,0,0
2025-10-09,SIM002570,WUH721816ALE6L,16000900661248,0,0,15179,0,0,27,0,0
2025-10-10,SIM002570,WUH721816ALE6L,16000900661248,0,0,15203,0,0,31,0,0
2025-10-11,SIM002570,WUH721816ALE6L,16000900661248,0,0,15227,0,0,26,2,0
2025-10-12,SIM002570,WUH721816ALE6L,16000900661248,0,1,15251,0,0,30,1,0
2025-10-13,SIM002570,WUH721816ALE6L,16000900661248,0,0,15275,0,0,38,0,0
2025-10-14,SIM002570,WUH721816ALE6L,16000900661248,0,0,15299,0,0,31,0,0
2025-10-15,SIM002570,WUH721816ALE6L,16000900661248,0,0,15323,0,0,30,1,0
2025-10-16,SIM002570,WUH721816ALE6L,16000900661248,0,0,15347,0,0,29,0,0
2025-10-17,SIM002570,WUH721816ALE6L,16000900661248,0,0,15371,0,0,32,0,0
2025-10-18,SIM002570,WUH721816ALE6L,16000900661248,0,0,15395,0,0,35,0,0
2025-10-19,SIM002570,WUH721816ALE6L,16000900661248,0,2,15419,0,0,30,0,0
2025-10-20,SIM002570,WUH721816ALE6L,16000900661248,0,0,15443,0,0,31,0,0
2025-10-01,SIM002571,HUH721212ALE600,12000138625024,0,0,26842,0,0,27,0,0
2025-10-02,SIM002571,HUH721212ALE600,12000138625024,0,1,26866,0,0,30,0,0
2025-10-03,SIM002571,HUH721212ALE600,12000138625024,0,0,26890,0,0,32,0,0
2025-10-04,SIM002571,HUH721212ALE600,12000138625024,0,0,26914,0,0,38,2,0
2025-10-05,SIM002571,HUH721212ALE600,12000138625024,0,0,26938,0,0,30,0,0
2025-10-06,SIM002571,HUH721212ALE600,12000138625024,0,0,26962,0,0,36,1,0
2025-10-07,SIM002571,HUH721212ALE600,12000138625024,0,0,26986,0,0,35,0,0
2025-10-08,SIM002571,HUH721212ALE600,12000138625024,0,0,27010,0,0,40,0,0
2025-10-09,SIM002571,HUH721212ALE600,12000138625024,0,0,27034,0,0,31,0,0
2025-10-10,SIM002571,HUH721212ALE600,12000138625024,0,0,27058,0,0,39,0,0
2025-10-11,SIM002571,HUH721212ALE600,12000138625024,0,0,27082,0,0,24,1,0
2025-10-12,SIM002571,HUH721212ALE600,12000138625024,0,2,27106,0,0,33,0,0
2025-10-13,SIM002571,HUH721212ALE600,12000138625024,0,3,27130,0,0,30,1,0
2025-10-14,SIM002571,HUH721212ALE600,12000138625024,0,2,27154,0,0,31,0,0
2025-10-15,SIM002571,HUH721212ALE600,12000138625024,0,1,27178,0,0,22,0,0
2025-10-16,SIM002571,HUH721212ALE600,12000138625024,0,1,27202,0,0,38,0,0
2025-10-17,SIM002571,HUH721212ALE600,12000138625024,0,0,27226,0,0,31,0,0
2025-10-18,SIM002571,HUH721212ALE600,12000138625024,0,2,27250,0,0,33,0,0
2025-10-19,SIM002571,HUH721212ALE600,12000138625024,0,0,27274,0,0,25,0,0
2025-10-20,SIM002571,HUH721212ALE600,12000138625024,0,4,27298,0,0,29,0,0
2025-10-01,SIM002572,HUH721212ALE600,12000138625024,0,0,14285,0,0,34,0,0
2025-10-02,SIM002572,HUH721212ALE600,12000138625024,0,2,14309,0,0,31,0,0
2025-10-03,SIM002572,HUH721212ALE600,12000138625024,0,5,14333,0,0,32,0,0
2025-10-04,SIM002572,HUH721212ALE600,12000138625024,0,0,14357,0,0,24,0,0
2025-10-05,SIM002572,HUH721212ALE600,12000138625024,0,2,14381,0,0,25,0,0
2025-10-06,SIM002572,HUH721212ALE600,12000138625024,0,0,14405,0,0,35,1,0
2025-10-07,SIM002572,HUH721212ALE600,12000138625024,0,1,14429,0,0,34,0,0
2025-10-08,SIM002572,HUH721212ALE600,12000138625024,0,0,14453,0,0,31,0,0
2025-10-09,SIM002572,HUH721212ALE600,12000138625024,0,1,14477,0,0,35,0,0
2025-10-10,SIM002572,HUH721212ALE600,12000138625024,0,0,14501,0,0,30,0,0
2025-10-11,SIM002572,HUH721212ALE600,12000138625024,0,0,14525,0,0,35,0,0
2025-10-12,SIM002572,HUH721212ALE600,12000138625024,0,0,14549,0,0,33,1,0
2025-10-13,SIM002572,HUH721212ALE600,12000138625024,0,0,14573,0,0,22,0,0
2025-10-14,SIM002572,HUH721212ALE600,12000138625024,0,0,14597,0,0,33,1,0
2025-10-15,SIM002572,HUH721212ALE600,12000138625024,0,0,14621,0,0,31,0,0
2025-10-16,SIM002572,HUH721212ALE600,12000138625024,0,2,14645,0,0,24,0,0
2025-10-17,SIM002572,HUH721212ALE600,12000138625024,0,3,14669,0,0,31,0,0
2025-10-18,SIM002572,HUH721212ALE600,12000138625024,0,0,14693,0,0,30,0,0
2025-10-19,SIM002572,HUH721212ALE600,12000138625024,0,4,14717,0,0,31,0,0
2025-10-20,SIM002572,HUH721212ALE600,12000138625024,0,2,14741,0,0,34,0,0
2025-10-01,SIM002573,WUH721816ALE6L,16000900661248,0,2,24564,0,0,30,0,0
2025-10-02,SIM002573,WUH721816ALE6L,16000900661248,0,2,24588,0,0,33,0,0
2025-10-03,SIM002573,WUH721816ALE6L,16000900661248,0,0,24612,0,0,36,0,0
2025-10-04,SIM002573,WUH721816ALE6L,16000900661248,0,1,24636,0,0,27,0,0
2025-10-05,SIM002573,WUH721816ALE6L,16000900661248,0,0,24660,0,0,29,0,0
2025-10-06,SIM002573,WUH721816ALE6L,16000900661248,0,0,24684,0,0,31,0,0
2025-10-07,SIM002573,WUH721816ALE6L,16000900661248,0,0,24708,0,0,26,1,0
2025-10-08,SIM002573,WUH721816ALE6L,16000900661248,0,2,24732,0,0,34,0,0
